CustomerID,Store Number,Customer Segment,Responder,First Name,Last Name,Address,City,State,Zip,Lat,Lon
771,106,Small Business,Yes,JOSEPHINE,CAMERON,1745 S UMATILLA ST,DENVER,CO,80223,39.6850796195425,-105.012141639658
772,105,Small Business,No,ILA,MCCARTHY,3943 S BOSTON ST,DENVER,CO,80237,39.6438991130555,-104.880529011254
773,106,Small Business,No,TERRESA,RICKEN,6779 QUAY ST,ARVADA,CO,80003,39.8197087535801,-105.074123035224
775,100,Home Office,No,PENNY,RENCH,580 S FRANKLIN ST,DENVER,CO,80209,39.7060201763758,-104.968526265464
776,103,Home Office,No,BARBARA,GRIM,5846 PIERCE ST,ARVADA,CO,80003,39.8030925,-105.072421499805
777,107,Home Office,No,STEPHANIE,CARWIN,6020 GARLAND ST,ARVADA,CO,80004,39.8059434132629,-105.100977524711
778,108,Home Office,No,ALINE,BRUGGEMAN,520 S DALE CT,DENVER,CO,80219,39.7071465306122,-105.021351748279
779,107,Home Office,No,PHYLLIS,BLAN,3237 GROVE ST,DENVER,CO,80211,39.7631460121669,-105.028062346605
780,103,Home Office,No,AUDREY,THOMPSON,10642 BREWER DR,DENVER,CO,80234,39.8896922768348,-105.002953402022
782,105,Small Business,No,JANETTE,BEALS,14323 E 1ST DR,AURORA,CO,80011,39.7185771325916,-104.822147847572
783,107,Small Business,No,LINDA,PAKSO,7340 W 23RD AVE,DENVER,CO,80214,39.7505958010893,-105.078702411517
786,100,Home Office,No,SHARON,MOUTON,170 ONEIDA ST,DENVER,CO,80220,39.7194623535668,-104.908607456574
787,104,Home Office,No,MARY,HOLLIS,915 S LIMA ST,AURORA,CO,80012,39.6999965249014,-104.85720535626
788,105,Home Office,No,LETICIA,JURADO,9986 E ARIZONA DR,DENVER,CO,80247,39.6951433531713,-104.871400333747
790,104,Corporate,Yes,KAREN,SCHLEU,16671 E NAVARRO DR,AURORA,CO,80013,39.6441787814386,-104.796286219826
791,106,Corporate,No,SUZANNE,OBRIEN,3204 W HAYWARD PL,DENVER,CO,80211,39.7592732778105,-105.028232447907
792,104,Corporate,No,ETHELMAE,ROBBINS,2870 S RICHFIELD WAY,AURORA,CO,80013,39.6642098728586,-104.785212645192
794,109,Corporate,Yes,DORIS,PURVIS,145 GARNET ST,BROOMFIELD,CO,80020,39.9159735030193,-105.079553282262
796,101,Corporate,No,CANDY,BLUE,207 INGALLS ST,DENVER,CO,80226,39.7201588453878,-105.064007680569
797,100,Corporate,No,DEBBY,CUCCIO,10000 E ALAMEDA AVE,DENVER,CO,80247,39.7096762775043,-104.871550494208
799,101,Consumer,Yes,CHRIS,CHEVARRIA,5243 W ILIFF DR,DENVER,CO,80227,39.6744425797074,-105.053594858215
800,100,Consumer,No,LALANDE,MCMILLAN,8185 E LOWRY BLVD,DENVER,CO,80230,39.7183467901122,-104.893743436438
801,100,Consumer,No,TARA,LITTLE,1344 HIGH ST,DENVER,CO,80218,39.7375422780694,-104.964588232851
803,101,Small Business,No,DEBRA,GALLEGOS,3560 S HARLAN ST,DENVER,CO,80235,39.6519560299889,-105.062399256927
804,103,Small Business,No,DIANNE,FISHER,2001 LINCOLN ST,DENVER,CO,80202,39.7475268841548,-104.986258310105
805,109,Small Business,No,CLAUDIA,VILLANUEVA,9108 FONTAINE ST,DENVER,CO,80260,39.8615029982028,-105.018421044072
806,109,Small Business,Yes,BRITTANY,BRADDY,11832 UTICA WAY,WESTMINSTER,CO,80031,39.9111228422233,-105.045543405827
807,105,Small Business,No,KRISTA,NELSON,1880 ARAPAHOE ST,DENVER,CO,80202,39.7504113322256,-104.992106829654
808,104,Small Business,No,CHERI,HAUCK,17742 E BERRY PL,AURORA,CO,80015,39.6151480115331,-104.78177793423
810,109,Consumer,No,MARY,WHITE,10543 KING ST,WESTMINSTER,CO,80031,39.8873652305327,-105.032315247932
811,105,Corporate,No,MERRY,GREER,12540 E WARREN DR,AURORA,CO,80014,39.6755482009647,-104.842190876569
812,108,Corporate,No,VALERIE,MOST,1601 YATES ST,DENVER,CO,80204,39.741940935669,-105.051117773723
813,101,Corporate,No,LINDA,SUAZO,3456 W 8TH AVE,DENVER,CO,80204,39.7291985446785,-105.032705309789
814,104,Consumer,No,LYNEA,ASKEY,3902 S ELKHART ST,AURORA,CO,80014,39.6458883066582,-104.815416794565
815,108,Corporate,No,ANDREA,LATZER,7401 W 93RD WAY,BROOMFIELD,CO,80021,39.8662471244914,-105.07931194189
816,106,Consumer,Yes,AJA,SHADLEY,679 S REED CT,DENVER,CO,80226,39.7037842230407,-105.073826610467
817,101,Consumer,No,ELIZABETH,POTTS,5341 W KENT PL,DENVER,CO,80235,39.6493938883621,-105.054222204951
819,107,Small Business,No,PRISCILLA,ARAGON,2609 INGALLS ST,DENVER,CO,80214,39.7550726086956,-105.063998375688
820,107,Small Business,No,ANGELINA,DALE,6366 E 78TH AVE,COMMERCE CITY,CO,80022,39.8380328674084,-104.914
822,101,Small Business,No,ANN,CHAVEZ,1050 S SHERIDAN BLVD,DENVER,CO,80226,39.6977580891814,-105.053042933398
823,101,Small Business,No,TOMOKO,STEWART,3100 S FEDERAL BLVD,DENVER,CO,80236,39.66051,-105.024981868625
824,106,Small Business,No,KATHRYN,WILEY,12621 W ALAMEDA DR,DENVER,CO,80228,39.704727738299,-105.140186157013
825,106,Home Office,Yes,RACHEL,SALAZAR,7315 W CALAHAN AVE,DENVER,CO,80232,39.6888271325916,-105.07801190673
826,102,Small Business,Yes,LYNN,RODEN,22038 E IRISH DR,AURORA,CO,80016,39.5790912542862,-104.731742373227
827,107,Home Office,No,PAM,GOMEZ,2415 TELLER ST,DENVER,CO,80214,39.7512719230769,-105.076868365846
829,106,Corporate,No,SUSAN,BREWER,6370 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692218998006,-105.067287877613
830,106,Corporate,No,JANINE,JALLOW,13393 W SARATOGA DR,MORRISON,CO,80465,39.6275599952873,-105.150542916846
831,106,Home Office,No,BRENDA,MARTINEZ,12883 W ALAMEDA DR,DENVER,CO,80228,39.7031893793033,-105.141615992737
833,103,Corporate,No,K,VEHAR,3562 E 141ST PL,BRIGHTON,CO,80602,39.952558906347,-104.945683709804
834,101,Corporate,No,REBECCA,MASON,2238 W MAPLEWOOD AVE,LITTLETON,CO,80120,39.6058506425414,-105.014376715601
835,105,Corporate,No,JENNIFER,ODEGARD,16086 E ELDORADO PL,AURORA,CO,80013,39.6576442499266,-104.800287153527
836,108,Corporate,No,JENNIFER,PARRISH,9715 W 59TH AVE,ARVADA,CO,80004,39.8043171325916,-105.106234062177
838,105,Consumer,Yes,MARIA,GARCIA-ANAYA,12151 E MEXICO AVE,AURORA,CO,80012,39.6858218066685,-104.846705540194
840,107,Corporate,No,MARIA,BECERRA,103 GARLAND DR,DENVER,CO,80233,39.8891955325965,-104.985188712489
841,105,Corporate,No,ALDABA,GUILLERMO,1974 MACON ST,AURORA,CO,80010,39.7471893911182,-104.855031644724
842,101,Corporate,No,MENGLU,LU,8119 E 28TH PL,DENVER,CO,80238,39.7573948202164,-104.894159295052
843,101,Corporate,No,JEANINE,MEDRANO,2635 S HAZEL CT,DENVER,CO,80219,39.6699942536367,-105.028108557254
844,107,Corporate,No,DORENE,LYONS,2349 LAFAYETTE ST,DENVER,CO,80205,39.7513320408163,-104.971058366001
845,100,Corporate,No,DEMAL,BRAKMIC,9869 E FLORIDA PL,DENVER,CO,80247,39.6898031198014,-104.873249842605
846,105,Corporate,No,BRANDY,ORVIDAHL,12764 E ASBURY CIR,AURORA,CO,80014,39.6786725532196,-104.838161873956
847,101,Corporate,No,MARY,DARDANO,1523 S YANK ST,DENVER,CO,80228,39.688490191057,-105.144003110971
848,107,Corporate,No,LINDSAY,EDSELL,2736 WOLFF ST,DENVER,CO,80212,39.7565181632653,-105.048241620569
850,106,Corporate,No,FRANCES,AGUILAR,1825 ARAPAHOE ST,DENVER,CO,80202,39.7500780555295,-104.993072353509
851,100,Corporate,No,CAROL,DALLAS,9710 E 35TH AVE,DENVER,CO,80238,39.7649128674084,-104.874266825027
852,106,Small Business,No,MAVIS,SALAZAR,5500 W 5TH AVE,DENVER,CO,80226,39.723948411771,-105.057256842552
853,103,Small Business,Yes,MELISSA,WHITE,8050 HOLLAND CT,ARVADA,CO,80005,39.8426520979738,-105.102852719815
854,109,Corporate,No,IRIS,MARTINEZ,8892 EVERETT ST,BROOMFIELD,CO,80021,39.8580412804773,-105.09680218335
855,107,Corporate,No,LYNDA,BERGONDO,7068 BEACON WAY,WESTMINSTER,CO,80030,39.8245434323418,-105.017795555854
856,108,Small Business,No,LEANNA,ROCHE,7118 RUSSELL CT,ARVADA,CO,80007,39.8263567657073,-105.187929348818
857,105,Small Business,No,MICHELLE,MOE,700 S OURAY ST,AURORA,CO,80017,39.7036571325916,-104.79542
858,106,Corporate,No,MIHAELA,POLOCOSER,7692 S ALLISON CIR,LITTLETON,CO,80128,39.5779739549957,-105.087794938835
859,108,Small Business,No,KATHLEEN,LEO,9150 W 49TH PL,ARVADA,CO,80002,39.7866219337749,-105.099680321347
860,100,Small Business,No,HAROUNA,BANSE,6900 E EVANS AVE,DENVER,CO,80224,39.6783228674084,-104.90821
862,106,Corporate,Yes,UT,LUU,6130 W MEXICO AVE,DENVER,CO,80232,39.6861428674084,-105.064013624161
863,104,Corporate,No,JENNIFER,BARGER,7032 S NEWPORT ST,ENGLEWOOD,CO,80112,39.5892860852003,-104.909823884734
865,106,Corporate,No,JULIE,HANNAH,4340 EVERETT ST,WHEAT RIDGE,CO,80033,39.7761734053982,-105.095175953177
866,102,Corporate,No,THERESA,YUHAS,11495 CANTERBERRY LN,PARKER,CO,80138,39.5077263844344,-104.721252671503
868,108,Corporate,Yes,BORSHA,LOWERY,4961 GARRISON ST,WHEAT RIDGE,CO,80033,39.7867784615385,-105.100368457862
870,108,Home Office,No,CONNIE,ZAMORA,1590 YATES ST,DENVER,CO,80204,39.7418663794858,-105.050760429281
871,105,Home Office,No,DEBBIE,SCHMALJOHN,1607 S IRONTON ST,AURORA,CO,80012,39.6873163609898,-104.863550296861
873,107,Small Business,No,DENELL,PORTUGAL,3191 KASSLER PL,WESTMINSTER,CO,80031,39.8690414497918,-105.026949662513
874,103,Small Business,No,BARBARA,BROOKS,9262 CODY LN,BROOMFIELD,CO,80021,39.8645967569605,-105.092493929463
875,102,Small Business,No,SAMANTHA,WALDOCK,480 ALEX CT,CASTLE ROCK,CO,80108,39.4689557564437,-104.878333529693
877,106,Corporate,No,LORI,BATES,1015 S JELLISON ST,DENVER,CO,80226,39.6977479144829,-105.107598933209
878,107,Corporate,No,JEAN,SANDOVAL,7770 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692128674084,-105.0833775
880,104,Small Business,No,MARY,WHITEFIELD,8298 S XENIA CT,ENGLEWOOD,CO,80112,39.5667170092046,-104.886293483502
881,105,Small Business,No,SONIA,WEBERS,11996 E CORNELL CIR,AURORA,CO,80014,39.6617266415756,-104.849154950826
883,106,Home Office,No,PENNY,CULPAN,1457 ASH ST,DENVER,CO,80220,39.7392942857143,-104.938568334842
884,100,Corporate,No,CANDIE,AHMED,1075 WASHINGTON ST,DENVER,CO,80203,39.7332812351511,-104.978851631114
885,101,Corporate,No,AUDETTE,ROBBEN,526 S OLIVE WAY,DENVER,CO,80224,39.7069435779853,-104.906281748803
886,106,Home Office,Yes,MARIA,ESPARZA,8113 W 10TH AVE,DENVER,CO,80214,39.7331059032602,-105.08731721271
887,104,Corporate,No,FRANCINE,MARFIA,2237 S NOME CT,AURORA,CO,80014,39.6755940418633,-104.852682951791
888,102,Consumer,No,KAREN,MUTH,6108 S KILLARNEY DR,AURORA,CO,80016,39.6045192152092,-104.747188100806
889,105,Home Office,No,TASHANNA,FINNING,7000 E 75TH AVE,COMMERCE CITY,CO,80022,39.8329520261531,-104.906790169114
890,100,Consumer,No,VALERIE,SALLS,5676 W 71ST PL,ARVADA,CO,80003,39.8245715132338,-105.059114267718
892,108,Consumer,No,SUSAN,GERSTER,835 S VANCE ST,DENVER,CO,80226,39.7023150492309,-105.079914076568
893,100,Consumer,No,RACHAEL,BROWN,74 JULIAN ST,DENVER,CO,80219,39.717760857062,-105.031079224331
894,103,Corporate,Yes,DENISE,HENASEY,14455 W 70TH DR,ARVADA,CO,80004,39.8245922786951,-105.161369986022
895,105,Corporate,No,MARY,PLUME,1851 S NORFOLK ST,AURORA,CO,80017,39.6834777501503,-104.796323980542
896,105,Corporate,No,ADRIANA,ALCALDE,5475 S TIBET ST,AURORA,CO,80015,39.6168421116507,-104.726191983242
897,103,Small Business,No,EMILY,HALL,8345 YARROW ST,ARVADA,CO,80005,39.8482267130411,-105.08332605606
898,101,Small Business,No,SUMIYE,IWATA,9455 W KENTUCKY AVE,DENVER,CO,80226,39.7001688309901,-105.103240846035
899,100,Small Business,No,LARISSA,UCHOA,5875 E ILIFF AVE,DENVER,CO,80222,39.6750130381553,-104.920746787726
901,105,Consumer,No,DONITA,SMUTZER,1496 S ASH ST,DENVER,CO,80222,39.6893676964026,-104.938212000992
902,106,Consumer,No,ROSA,NENJIBAR,13569 W DAKOTA PL,DENVER,CO,80228,39.7089236892387,-105.151683166517
903,101,Consumer,No,LENORA,ANDERSON,4672 W UNION AVE,DENVER,CO,80236,39.6317763916469,-105.04853117685
904,105,Consumer,No,DENISE,MINISH,12695 E PACIFIC CIR,AURORA,CO,80014,39.6788016663393,-104.840502203158
905,108,Consumer,No,MICHELLE,STOVER,15496 W 66TH DR,ARVADA,CO,80007,39.8157128674084,-105.172877396728
907,101,Home Office,No,CATHLEEN,JOHNSON,3240 W 14TH AVE,DENVER,CO,80204,39.7390737286194,-105.028612134779
908,103,Home Office,Yes,JOAN,DELISA,8325 W 90TH PL,BROOMFIELD,CO,80021,39.8609471325916,-105.089700935358
910,100,Corporate,No,LAURI,DAY,1564 S TRENTON CT,DENVER,CO,80231,39.688637076951,-104.896703947579
911,100,Corporate,No,GLORIA,VILLELA,2067 S URAVAN ST,AURORA,CO,80013,39.6793940317468,-104.780238180071
913,100,Corporate,No,STEPHANIE,EASTWOOD,4380 S KALAMATH ST,ENGLEWOOD,CO,80110,39.6374497959184,-105.000721928029
914,109,Home Office,No,JULIE,WOODFIN,11874 PERRY ST,WESTMINSTER,CO,80031,39.9113046903746,-105.038831218129
915,100,Home Office,Yes,CRISTIANA,ISKHAKBAYEV,7995 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967971325916,-104.89344
916,106,Corporate,No,JOAN,SILER,251 S COLORADO BLVD,DENVER,CO,80246,39.7123285714286,-104.940978265111
918,109,Consumer,Yes,SHARON,STORM,350 JADE ST,BROOMFIELD,CO,80020,39.9207406049281,-105.082547753208
919,107,Consumer,No,JOANNE,POPOVICH,3663 S SHERIDAN BLVD,DENVER,CO,80235,39.65051,-105.053258105606
922,104,Small Business,Yes,HELEN,CORDINER,3817 S URAVAN ST,AURORA,CO,80013,39.6470787071796,-104.779773270922
923,103,Small Business,No,KATIE,WILLIAMS,1116 W 13TH AVE,DENVER,CO,80204,39.7367428674084,-105.00183
924,105,Small Business,No,KYUNG,YUN,1651 S IDALIA CIR,AURORA,CO,80017,39.6868324097728,-104.805878317234
925,108,Small Business,No,ANGELA,FINLEY,959 S JOHNSON ST,DENVER,CO,80226,39.6993803144949,-105.107314308959
926,100,Small Business,No,CHRISTINE,SULLIVAN,8650 ABERDEEN CIR,LITTLETON,CO,80130,39.5560225955039,-104.93115912308
927,109,Small Business,No,PAMELA,CRANDALL,5674 KIPLING PKWY,ARVADA,CO,80002,39.799859070234,-105.111634274522
928,105,Small Business,No,BERNADINE,QUINTANA,15713 E COLORADO AVE,AURORA,CO,80017,39.6848541804247,-104.804841724511
929,108,Small Business,No,CHRISTINA,HANDRAN,5633 W 71ST PL,ARVADA,CO,80003,39.8248292944585,-105.059481565646
930,108,Small Business,No,EDITH,DAVIS,6790 W 48TH AVE,WHEAT RIDGE,CO,80033,39.7837040143617,-105.071932347841
931,100,Small Business,No,REBECCA,JONES,4363 W 30TH AVE,DENVER,CO,80212,39.7604308012194,-105.043584356162
932,105,Small Business,No,LAREN,BAKER,951 S WILLIAMS ST,DENVER,CO,80209,39.6992993232485,-104.966518597053
933,103,Small Business,No,CANDYCE,ZERN,6820 W 84TH CIR,ARVADA,CO,80003,39.8489738730742,-105.070921541128
934,106,Small Business,No,IRIS,SIMPSON,6455 INDEPENDENCE WAY,ARVADA,CO,80004,39.8140541354734,-105.107346997145
936,108,Corporate,No,ELISSA,ENGLEDOW,10260 WASHINGTON ST,DENVER,CO,80229,39.8813182545899,-104.977453965118
937,107,Corporate,No,MARIA,ARROYO,1645 S TEJON ST,DENVER,CO,80223,39.6865102811886,-105.011243859672
939,107,Home Office,No,JUDITH,REGENSTEINER,11142 W 27TH PL,DENVER,CO,80215,39.7567397906677,-105.123127720077
940,109,Home Office,No,TRACY,FLIPSE,7460 KNOX CT,WESTMINSTER,CO,80030,39.831935128682,-105.031311532231
941,101,Consumer,No,BETTY,HARKNESS,4681 S UTICA ST,DENVER,CO,80236,39.6322297048105,-105.045828058534
942,102,Home Office,No,LAUREN,HUSTON,17443 NATURE WALK TRL,PARKER,CO,80134,39.5507347963422,-104.787154672232
943,109,Home Office,Yes,BRANDI,LANGUS,11374 MARSHALL CT,BROOMFIELD,CO,80020,39.9030378014832,-105.069110987231
945,104,Home Office,No,ELAINE,BRESLIN,3703 S MISSION PKWY,AURORA,CO,80013,39.6489303560953,-104.808155792707
946,108,Home Office,No,KAREN,HUTCHINS,4700 TABOR ST,WHEAT RIDGE,CO,80033,39.7845454257989,-105.131030776087
947,103,Home Office,No,JEAN,PEEBLES,8095 HOLLAND CT,ARVADA,CO,80005,39.8423390683819,-105.103344993338
948,105,Home Office,No,MICHELLE,MILLER,11036 E LOUISIANA PL,AURORA,CO,80012,39.6935589431767,-104.859030851412
949,106,Consumer,Yes,FELISA,WILLIAMSON,3609 FOREST ST,DENVER,CO,80207,39.7675571399818,-104.92715083304
950,101,Consumer,Yes,NICOLE,MARTIN,2790 S GOLDEN WAY,DENVER,CO,80227,39.6646400443086,-105.059457111492
951,104,Consumer,No,YA,LUI,17937 E BETHANY PL,AURORA,CO,80013,39.6616262501446,-104.779113465601
953,101,Small Business,No,MARY,FINAMORE,6829 S WEBSTER ST,LITTLETON,CO,80128,39.593353250317,-105.077132511042
954,105,Small Business,No,ERICA,HOPKINS,1924 S NEWARK WAY,AURORA,CO,80014,39.6812600782959,-104.853596458148
956,100,Consumer,No,JEANIE,CONQUET,4710 E MISSISSIPPI AVE,DENVER,CO,80246,39.6964935112709,-104.932757543378
957,102,Consumer,No,CATHY,GARCIA,11268 LATIGO LN,PARKER,CO,80138,39.5126709868614,-104.758146679552
959,107,Corporate,No,ANTONIA,JAQUEZ,78 S WINONA CT,DENVER,CO,80219,39.7153096517365,-105.046677208336
960,102,Home Office,No,MICHAELA,TAYLOR,4851 S GENOA ST,AURORA,CO,80015,39.6280322320429,-104.757556931581
961,108,Home Office,No,DELICIA,BALGAARD,1699 DOWNING ST,DENVER,CO,80218,39.7432431158452,-104.973548299019
962,101,Home Office,Yes,JENNY,JOYCE,6317 S TELLER CT,LITTLETON,CO,80123,39.601479181837,-105.077943795727
964,105,Home Office,No,GERRI,WITKAY,2228 S LIMA CT,AURORA,CO,80014,39.6755457141013,-104.855884696665
965,105,Consumer,No,LINDA,SHORT,2325 S LINDEN CT,DENVER,CO,80222,39.6743942857143,-104.915398167174
966,104,Home Office,No,JENNIFER,WOODWARD,3961 S CARSON ST,AURORA,CO,80014,39.6453262938523,-104.822789666999
967,100,Home Office,No,IRACELA,CORDOVA,11215 E ALAMEDA AVE,AURORA,CO,80012,39.7113175084875,-104.85744726324
968,107,Home Office,No,SHAREN,WESTERVELT,3600 S BANNOCK ST,ENGLEWOOD,CO,80110,39.6506689029744,-104.989861899684
969,107,Consumer,No,CORI,SEEGER,9957 GROVE WAY,WESTMINSTER,CO,80031,39.8771786918968,-105.027696896637
970,105,Consumer,Yes,CHIRAWAN,CHITTIVEJ,3834 S YOSEMITE ST,DENVER,CO,80237,39.6471137731298,-104.884730268661
972,100,Corporate,No,LLSA,SIEDERS,850 NEWPORT ST,DENVER,CO,80220,39.7299024489796,-104.909181689455
973,106,Corporate,No,COLLEEN,JOHNSON,4450 W KENTUCKY AVE,DENVER,CO,80219,39.7002618046352,-105.044616645359
974,101,Corporate,No,SARA,SNELL,6841 S QUINCE ST,ENGLEWOOD,CO,80112,39.5925695073688,-104.903617956555
975,105,Corporate,No,STEPHANIE,SARSFIELD,446 S NOME WAY,AURORA,CO,80012,39.7073586333731,-104.853150081361
976,108,Corporate,No,TINA,ODONOGHUE,6762 MOORE ST,ARVADA,CO,80004,39.8191121170361,-105.114596791374
977,108,Corporate,No,GINGER,TRAPP,11053 W 67TH WAY,ARVADA,CO,80004,39.8185841522124,-105.121577605331
978,100,Corporate,No,KENDRA,RUSSELL,2240 CLAY ST,DENVER,CO,80211,39.750778556579,-105.020333645313
979,108,Corporate,No,MARY,MCSPADDEN,240 W 6TH AVE,BROOMFIELD,CO,80020,39.9257744903943,-105.074012966176
980,106,Corporate,No,PENNY,DENNY,869 KNOX CT,DENVER,CO,80204,39.7306005870118,-105.032325138156
981,109,Corporate,No,THEA,THOMPSON,12552 DALE CT,BROOMFIELD,CO,80020,39.9239808222044,-105.02242223278
983,104,Corporate,No,SAMANTHA,ELLIOTT,700 E GEDDES AVE,LITTLETON,CO,80122,39.5844928674084,-104.9796
984,108,Small Business,No,BEV,WILLEKE,3121 QUEEN CT,BROOMFIELD,CO,80020,39.9299343216433,-105.028030602372
985,104,Small Business,No,DANET,MASERANG-KNOTT,10600 E 8TH AVE,AURORA,CO,80010,39.7289029005162,-104.86493391791
986,101,Small Business,No,BEATRICE,ROBINSON,1935 S ROUTT CT,DENVER,CO,80227,39.680632154426,-105.127723241527
987,106,Small Business,No,RHONDA,SKALLAN,3821 LOWELL BLVD,DENVER,CO,80211,39.76991,-105.034808414127
988,101,Small Business,No,KENDRA,VAUGHN,6191 S NIAGARA WAY,ENGLEWOOD,CO,80111,39.6042205351136,-104.910855765098
989,108,Corporate,No,DEBORAH,MORGAN,5551 YOUNGFIELD WAY,ARVADA,CO,80002,39.7936040129064,-105.143738475569
990,105,Corporate,No,VANIA,BRUMLEY,12668 E EVANS CIR,AURORA,CO,80014,39.6769757833365,-104.840898173833
991,107,Small Business,No,RACHEL,DONOVAN,2231 IRVING ST,DENVER,CO,80211,39.7503784896707,-105.030135296115
993,105,Small Business,No,PATRICIA,CUTSHALL,966 S LOGAN ST,DENVER,CO,80209,39.6990471698796,-104.982597075614
994,109,Small Business,No,SANDY,WILSON,11881 WYANDOT CIR,DENVER,CO,80234,39.9125946534613,-105.014623632347
995,103,Small Business,No,ELIZABETH,SAROW,10915 W 103RD CT,BROOMFIELD,CO,80021,39.8843268585721,-105.12303777008
996,106,Small Business,No,KRISTA,JOHNSON,1696 TAFT ST,DENVER,CO,80215,39.7435954395681,-105.131651504168
997,100,Small Business,No,ILA,CRAMER,2984 E AMHERST AVE,DENVER,CO,80210,39.6645611924605,-104.952418061531
998,108,Small Business,No,CHARLOTTE,SHAIN,14288 W 69TH PL,ARVADA,CO,80004,39.8228231363354,-105.159411762233
999,101,Small Business,No,JOANNE,WOODY,9223 W VIRGINIA DR,DENVER,CO,80226,39.7080051988779,-105.101146441306
1000,104,Small Business,No,CONSTANTI,VLASSIS,16911 E HARVARD AVE,AURORA,CO,80013,39.6710271325916,-104.790594117647
1002,104,Home Office,No,AMY,LOCKEMER,3721 S PITKIN CT,AURORA,CO,80013,39.6491419739313,-104.788275886137
1003,101,Home Office,No,DANELL,VALDEZ,2925 W COLLEGE AVE,DENVER,CO,80219,39.6686771325916,-105.024204507042
1005,107,Small Business,No,JESSICA,RINEHART,4220 W 35TH AVE,DENVER,CO,80212,39.7656228674084,-105.041864693878
1006,104,Small Business,No,NANCY,CLARK,8785 CLOVERLEAF CIR,PARKER,CO,80134,39.5571619800834,-104.794924917251
1008,107,Home Office,No,ANDREA,BRUN,2080 FENTON ST,DENVER,CO,80214,39.7491183086475,-105.060049805718
1009,104,Corporate,Yes,DENISE,PENTICO,4125C S EVANSTON CIR,AURORA,CO,80014,39.6421876217032,-104.813291282837
1010,105,Home Office,No,ZAREFA,HAMMAD,1651 BISCAY CIR,AURORA,CO,80011,39.7422838946285,-104.768306863438
1011,104,Home Office,No,MURIEL,COULTER,12704 E ASBURY CIR,AURORA,CO,80014,39.6795128674084,-104.84041
1012,106,Home Office,No,KAREN,OSBORNE,7595 S TELLER CT,LITTLETON,CO,80128,39.579214,-105.077897922259
1014,107,Home Office,No,SHIRLEY,KRYWONIS,370 EUDORA ST,DENVER,CO,80220,39.7225522070944,-104.930309208214
1015,105,Home Office,No,MICHELE,MUNSEY,8300 FAIRMOUNT DR,DENVER,CO,80247,39.7085323932524,-104.892727980851
1016,104,Home Office,No,DIANNE,VANGILDER,15358 E SARATOGA PL,AURORA,CO,80015,39.6278426755851,-104.809363874914
1017,109,Home Office,No,NELE,MENDIOLA,7498 ALKIRE ST,ARVADA,CO,80005,39.8324679224719,-105.147191443986
1018,100,Home Office,No,JOAN,LADD,2552 E ALAMEDA AVE,DENVER,CO,80209,39.7108828674084,-104.95535372093
1020,105,Small Business,No,DEANNE,BADER,8060 E GIRARD AVE,DENVER,CO,80231,39.6543328674084,-104.89468
1021,104,Small Business,No,SHAVELL,BROWN,16520 E BROWN DR,AURORA,CO,80013,39.6652352457367,-104.79535426432
1022,104,Small Business,No,MARY,KINIRY,16449 E BERRY AVE,AURORA,CO,80015,39.6166325023998,-104.797464554448
1023,101,Small Business,No,DARCY,SOUZA,7867 S JERSEY WAY,ENGLEWOOD,CO,80112,39.5735422779509,-104.920705483918
1025,108,Small Business,Yes,BELINDA,DEHERRERA,13492 W 67TH DR,ARVADA,CO,80004,39.8186014932657,-105.150576855861
1026,106,Small Business,No,CASSANDRA,PATTON,985 S MILLER ST,DENVER,CO,80226,39.6980973086439,-105.114728982045
1027,103,Small Business,No,KELI,SCOTT,648 ALLISON ST,DENVER,CO,80214,39.7266968828747,-105.086331697746
1028,105,Small Business,No,MARIA,RAMIREZ,4550 E JEWELL AVE,DENVER,CO,80222,39.6819427572853,-104.93438108478
1030,100,Small Business,No,LORRALNE,WATKINS,3072 S ROSEMARY ST,DENVER,CO,80231,39.661547830789,-104.898943777301
1031,103,Small Business,No,CYNTHIA,WYAT,9521 W 65TH AVE,ARVADA,CO,80004,39.8161015219013,-105.10407025637
1032,101,Small Business,No,JASMIN,SELIMOVIC,1110 S BELLAIRE ST,DENVER,CO,80246,39.6964078914201,-104.937149574965
1033,107,Corporate,Yes,ANN,BALLIETT,7145 W 48TH AVE,WHEAT RIDGE,CO,80033,39.783974425638,-105.075804648322
1035,103,Home Office,No,LORENA,GEORGE,7141 BEECH ST,ARVADA,CO,80004,39.8263240188682,-105.149607199172
1036,105,Home Office,No,KAREN,PERRAULT,18796 E BALTIC PL,AURORA,CO,80013,39.6787508689404,-104.770076476994
1039,101,Corporate,No,ROBERTA,LOHR,5375 SOMBRERO,LITTLETON,CO,80123,39.6382104847614,-105.05625351229
1041,104,Small Business,No,KARISSA,NORTE,6554 S QUEMOY WAY,AURORA,CO,80016,39.5973248664449,-104.733812031229
1042,104,Small Business,No,ANNA,SHEAHAN,11782 LARKSPUR DR,PARKER,CO,80134,39.5030322741057,-104.758919604763
1043,100,Small Business,No,KIM,SMITH,20127 E KENYON PL,AURORA,CO,80013,39.6483444441277,-104.752980781377
1044,106,Home Office,Yes,NEYRA,LOZANO,6615 W 13TH AVE,DENVER,CO,80214,39.7368071325916,-105.069554761905
